library	chr	arm	raw_frag_cnt	z_frag_cnt
lib202	chr17	q	157509	-1.12272207422601
lib202	chr18	p	56568	-1.09803246000102
lib202	chr18	q	192096	-1.05168415710085
lib202	chr19	p	37495	-1.17465698671352
lib202	chr19	q	71918	-1.16533669148747
lib202	chr2	p	314689	-1.00243784253367
lib202	chr2	q	517290	-0.977630042369655
lib202	chr20	p	80092	-1.08568564154532
lib202	chr20	q	104787	-1.13071656531416
lib202	chr21	q	110966	-1.05381487720065
lib202	chr22	q	75326	-1.16096193840823
lib202	chr3	p	335428	-1.00300324566044
lib202	chr3	q	400003	-0.966149144497986
lib202	chr4	p	155159	-0.998288812199518
lib202	chr4	q	531900	-0.946560236216655
lib202	chr5	p	155840	-0.981988811980434
lib202	chr5	q	471926	-0.997398470671104
lib202	chr6	p	173879	-1.03598825221995
lib202	chr6	q	412769	-0.971324041999537
lib202	chr7	p	194925	-1.01281904562937
lib202	chr7	q	320540	-1.00276373166855
lib202	chr8	p	114245	-1.05821323372324
lib202	chr8	q	380264	-0.977120400249178
lib202	chr9	p	120788	-0.975858061134696
lib202	chr9	q	235443	-1.07126580466691
lib203	chr1	p	3059605	9.89637096960955
lib203	chr1	q	2694670	10.0183600352839
lib203	chr10	p	876648	9.77534108380743
lib203	chr10	q	2234644	9.91215858247187
lib203	chr11	p	1307815	10.2717114797349
lib203	chr11	q	1944029	10.0616713772526
lib203	chr12	p	725990	10.285088064231
lib203	chr12	q	2568589	10.1516568308175
lib203	chr13	q	2550092	10.6825620966004
lib203	chr14	q	2411984	10.2210778391685
lib203	chr15	q	1832805	9.79410106387236
lib203	chr16	p	435649	9.57473125395916
lib203	chr16	q	1178043	9.76381788604574
lib203	chr17	p	380140	9.39584675535354
lib203	chr17	q	1240080	9.40892989330562
lib203	chr18	p	428983	9.98254215977072
lib203	chr18	q	1434300	10.5353245720266
lib203	chr19	p	316534	9.16431419225852
lib203	chr19	q	588462	9.53200919367853
lib203	chr2	p	2300289	10.0719577931443
lib203	chr2	q	3731773	10.2679949759498
lib203	chr20	p	605131	10.1090178195894
lib203	chr20	q	820077	9.20613626092916
lib203	chr21	q	831817	10.3740786287092
lib203	chr22	q	610683	9.00694338851759
lib203	chr3	p	2439186	10.166591683654
lib203	chr3	q	2882951	10.3651152959285
lib203	chr4	p	1133276	10.454549881317
lib203	chr4	q	3823783	10.7023445829451
lib203	chr5	p	1129764	10.6778971712787
lib203	chr5	q	3447212	10.3140497152956
lib203	chr6	p	1289855	9.68989279734278
lib203	chr6	q	2979709	10.516160579581
lib203	chr7	p	1429433	10.2586601784624
lib203	chr7	q	2358037	10.4723774852758
lib203	chr8	p	854844	9.95223983514302
lib203	chr8	q	2754073	10.4201161544601
lib203	chr9	p	876885	10.6889463717959
lib203	chr9	q	1784365	9.78632453914238
lib204	chr1	p	1616954	3.94233110544652
lib204	chr1	q	1433897	4.04797027763598
lib204	chr10	p	469201	3.96569845672116
lib204	chr10	q	1187932	3.98178219152932
lib204	chr11	p	695147	4.15588928640862
lib204	chr11	q	1024424	4.00033997802344
lib204	chr12	p	386814	4.1878188418572
lib204	chr12	q	1357205	4.05834331666046
lib204	chr13	q	1354700	4.33662925282767
lib204	chr14	q	1277438	4.10285018087881
lib204	chr15	q	971471	3.90651662487881
lib204	chr16	p	229161	3.76330630633952
lib204	chr16	q	619698	3.83880892391689
lib204	chr17	p	197666	3.60685163156652
lib204	chr17	q	648899	3.65770199063936
lib204	chr18	p	228194	4.00840712941655
lib204	chr18	q	772422	4.36147054835786
lib204	chr19	p	154677	3.16717809975934
lib204	chr19	q	296104	3.47743369131017
lib204	chr2	p	1226676	4.08403720409963
lib204	chr2	q	1994494	4.19025613390241
lib204	chr20	p	323513	4.1044543503655
lib204	chr20	q	431505	3.59077525154972
lib204	chr21	q	441403	4.18471409260355
lib204	chr22	q	314359	3.37893370881607
lib204	chr3	p	1302370	4.13083365960204
lib204	chr3	q	1536362	4.21977675014765
lib204	chr4	p	602597	4.2407932601391
lib204	chr4	q	2035763	4.37512250525961
lib204	chr5	p	597448	4.30497293174402
lib204	chr5	q	1837195	4.19308390763019
lib204	chr6	p	688214	3.90739406928773
lib204	chr6	q	1585880	4.27854333780169
lib204	chr7	p	760651	4.15245234631669
lib204	chr7	q	1244419	4.20050380313974
lib204	chr8	p	457551	4.04570211217947
lib204	chr8	q	1465160	4.23173016407923
lib204	chr9	p	465714	4.34554161884422
lib204	chr9	q	941866	3.88059848768919
lib205	chr1	p	1390665	3.00840202154364
lib205	chr1	q	1251053	3.18211262931438
lib205	chr10	p	381445	2.71441669889111
lib205	chr10	q	997320	2.90182810231439
lib205	chr11	p	592496	3.13119848491885
lib205	chr11	q	860923	2.92266668883365
lib205	chr12	p	326513	3.10380513989019
lib205	chr12	q	1146544	2.99870944481979
lib205	chr13	q	1144366	3.22003700629926
lib205	chr14	q	1133959	3.32911585350579
lib205	chr15	q	844483	3.03849960391028
lib205	chr16	p	189610	2.65017785285406
lib205	chr16	q	523242	2.8152434501487
lib205	chr17	p	162024	2.47610772173818
lib205	chr17	q	531589	2.51646682702318
lib205	chr18	p	200501	3.1844490371127
lib205	chr18	q	691529	3.60691823881345
lib205	chr19	p	129142	2.22105361875471
lib205	chr19	q	252935	2.58342713133323
lib205	chr2	p	1055008	3.1265838650658
lib205	chr2	q	1709713	3.19397140060563
lib205	chr20	p	273977	3.04826456131979
lib205	chr20	q	371328	2.72114084798635
lib205	chr21	q	390163	3.3723891277456
lib205	chr22	q	263813	2.41892582126666
lib205	chr3	p	1135737	3.2461201555505
lib205	chr3	q	1356099	3.39712250131739
lib205	chr4	p	522433	3.30214751425486
lib205	chr4	q	1774618	3.45101516335226
lib205	chr5	p	531601	3.51664806005006
lib205	chr5	q	1612378	3.33837419339617
lib205	chr6	p	585867	2.92371543481925
lib205	chr6	q	1381495	3.36388637488798
lib205	chr7	p	690491	3.51186760943181
lib205	chr7	q	1116066	3.47762234583283
lib205	chr8	p	393659	3.09582253162913
lib205	chr8	q	1355136	3.7034780786354
lib205	chr9	p	421549	3.66417919076901
lib205	chr9	q	823927	3.05387296661161
lib206	chr1	p	179191	-1.99153524006505
lib206	chr1	q	161107	-1.97932597604066
lib206	chr10	p	51668	-1.98775687615701
lib206	chr10	q	131774	-2.00211258402031
lib206	chr11	p	78712	-1.99753614750188
lib206	chr11	q	114876	-1.99470338462262
lib206	chr12	p	43933	-1.97605409796388
lib206	chr12	q	152807	-1.99983031764849
lib206	chr13	q	156847	-2.0223682096881
lib206	chr14	q	143564	-2.01175360584782
lib206	chr15	q	107284	-2.00056928323641
lib206	chr16	p	23939	-2.01248817372905
lib206	chr16	q	68136	-2.01422064233644
lib206	chr17	p	21174	-1.99236429720918
lib206	chr17	q	70401	-1.97014098678485
lib206	chr18	p	25226	-2.03056033812861
lib206	chr18	q	87538	-2.02697843944103
lib206	chr19	p	16613	-1.94837820904908
lib206	chr19	q	32364	-1.98447856350971
lib206	chr2	p	137561	-1.99034353862371
lib206	chr2	q	227763	-1.99051829677292
lib206	chr20	p	35893	-2.02808172693839
lib206	chr20	q	46134	-1.97832722507125
lib206	chr21	q	50410	-2.01382952536495
lib206	chr22	q	33425	-1.95677744302201
lib206	chr3	p	147631	-2.00008390747633
lib206	chr3	q	177302	-1.9824748678508
lib206	chr4	p	69142	-2.00546773445545
lib206	chr4	q	238364	-1.98528880737106
lib206	chr5	p	69421	-2.01660310096733
lib206	chr5	q	210039	-1.99304098405579
lib206	chr6	p	76222	-1.97459030607876
lib206	chr6	q	183865	-1.99570761926206
lib206	chr7	p	86866	-1.9994345827309
lib206	chr7	q	142781	-2.00389876528225
lib206	chr8	p	50182	-2.01063506382398
lib206	chr8	q	168106	-1.99574275485901
lib206	chr9	p	54658	-1.99608895366528
lib206	chr9	q	104277	-1.99070958236268
lib207	chr1	p	484019	-0.733463770448988
lib207	chr1	q	479370	-0.472191737412225
lib207	chr10	p	116459	-1.06392492880791
lib207	chr10	q	322567	-0.921132999610174
lib207	chr11	p	183052	-0.955985278757856
lib207	chr11	q	324010	-0.616252331348225
lib207	chr12	p	135628	-0.327679503813447
lib207	chr12	q	424162	-0.634903020743392
lib207	chr13	q	273380	-1.40373382692215
lib207	chr14	q	358278	-0.853872714793597
lib207	chr15	q	332948	-0.458059809744083
lib207	chr16	p	60162	-0.993023382178807
lib207	chr16	q	148617	-1.16017762900043
lib207	chr17	p	93927	0.315727607614939
lib207	chr17	q	269992	-0.0284457558470183
lib207	chr18	p	66554	-0.800916022282237
lib207	chr18	q	133536	-1.59791910013573
lib207	chr19	p	102266	1.22524231852051
lib207	chr19	q	172504	0.917744775348475
lib207	chr2	p	291957	-1.1292222712153
lib207	chr2	q	590396	-0.721874245064377
lib207	chr20	p	59396	-1.52695873331878
lib207	chr20	q	116929	-0.955249178637084
lib207	chr21	q	94441	-1.315791263701
lib207	chr22	q	97956	-0.7311558509781
lib207	chr3	p	284223	-1.27486869233042
lib207	chr3	q	394062	-0.993261690568453
lib207	chr4	p	104719	-1.58889421390603
lib207	chr4	q	454118	-1.22180547264943
lib207	chr5	p	120157	-1.40918817408737
lib207	chr5	q	429107	-1.16018782936634
lib207	chr6	p	180677	-0.970651238363979
lib207	chr6	q	367706	-1.17298848273531
lib207	chr7	p	154672	-1.38034266897354
lib207	chr7	q	341206	-0.886373244522131
lib207	chr8	p	109760	-1.12489153333459
lib207	chr8	q	271590	-1.49889080610174
lib207	chr9	p	90803	-1.43845632686174
lib207	chr9	q	268797	-0.837461863391998
lib208	chr1	p	1105815	1.83278279325707
lib208	chr1	q	1164449	2.77199944115811
lib208	chr10	p	309098	1.68284642069097
lib208	chr10	q	812864	1.85675218117495
lib208	chr11	p	529148	2.49884114896719
lib208	chr11	q	688693	1.78745852131689
lib208	chr12	p	326136	3.09702791951836
lib208	chr12	q	1110242	2.81610882669133
lib208	chr13	q	1304568	4.07049537764362
lib208	chr14	q	1212947	3.75507175681248
lib208	chr15	q	855717	3.11528877464736
lib208	chr16	p	153295	1.62812380141859
lib208	chr16	q	456148	2.10325972806813
lib208	chr17	p	116243	1.02370362163574
lib208	chr17	q	568944	2.87987011350244
lib208	chr18	p	162227	2.04567129454824
lib208	chr18	q	591613	2.67492352282517
lib208	chr19	p	92233	0.853498949892374
lib208	chr19	q	187587	1.23010551903335
lib208	chr2	p	1108142	3.42293103353181
lib208	chr2	q	1849706	3.68372629530864
lib208	chr20	p	239375	2.31049245455785
lib208	chr20	q	314481	1.89962919171623
lib208	chr21	q	423361	3.8986881945558
lib208	chr22	q	209718	1.39151263966998
lib208	chr3	p	1059739	2.84261990721489
lib208	chr3	q	1344467	3.34403831752819
lib208	chr4	p	523026	3.30909099171743
lib208	chr4	q	1834605	3.66328967413744
lib208	chr5	p	598748	4.32053662231765
lib208	chr5	q	1371080	2.42100698084
lib208	chr6	p	560360	2.67856227029671
lib208	chr6	q	1422311	3.54654478229697
lib208	chr7	p	800917	4.52009466409614
lib208	chr7	q	1212146	4.01874293061112
lib208	chr8	p	405713	3.27502882449762
lib208	chr8	q	1403755	3.93690976755958
lib208	chr9	p	365815	2.80433421021102
lib208	chr9	q	701931	2.19870879980182
lib209	chr1	p	1054587	1.6213570540025
lib209	chr1	q	946679	1.74074974155082
lib209	chr10	p	306471	1.64538895706661
lib209	chr10	q	781577	1.67948882110703
lib209	chr11	p	466636	1.8748289972811
lib209	chr11	q	680152	1.73116279491173
lib209	chr12	p	262202	1.94770482335811
lib209	chr12	q	915143	1.83475248279169
lib209	chr13	q	938449	2.12689312262667
lib209	chr14	q	859363	1.84831133605501
lib209	chr15	q	636633	1.61775640133751
lib209	chr16	p	144745	1.38749149686749
lib209	chr16	q	405561	1.56644390923352
lib209	chr17	p	127261	1.373250122912
lib209	chr17	q	420352	1.43431205850239
lib209	chr18	p	149450	1.66551340102402
lib209	chr18	q	523520	2.03976682924467
lib209	chr19	p	103302	1.2636282579104
lib209	chr19	q	196609	1.41694624233275
lib209	chr2	p	812722	1.77526888672883
lib209	chr2	q	1339641	1.89930257150325
lib209	chr20	p	213772	1.76459397327278
lib209	chr20	q	276716	1.35387677383945
lib209	chr21	q	301808	1.97166757680835
lib209	chr22	q	199155	1.19089214910328
lib209	chr3	p	868172	1.82552298265228
lib209	chr3	q	1039740	1.95337600033997
lib209	chr4	p	408117	1.96361367005418
lib209	chr4	q	1407333	2.15131283295174
lib209	chr5	p	414015	2.10890027559511
lib209	chr5	q	1236019	1.90753180452255
lib209	chr6	p	449346	1.61158326820692
lib209	chr6	q	1084895	2.03655190709333
lib209	chr7	p	512029	1.88244866253971
lib209	chr7	q	846952	1.96197783030385
lib209	chr8	p	301379	1.72389979179964
lib209	chr8	q	987528	1.93850232220194
lib209	chr9	p	321875	2.12644300474007
lib209	chr9	q	614190	1.58366437900066
lib210	chr1	p	839712	0.734535282269749
lib210	chr1	q	738646	0.755609599389812
lib210	chr10	p	244477	0.761438443199564
lib210	chr10	q	616069	0.741766949463135
lib210	chr11	p	360506	0.815409851222034
lib210	chr11	q	529922	0.740961767181127
lib210	chr12	p	201680	0.859718268069689
lib210	chr12	q	709076	0.798226628131397
lib210	chr13	q	717681	0.954910290171704
lib210	chr14	q	664841	0.79931915720477
lib210	chr15	q	505244	0.719656672480968
lib210	chr16	p	116211	0.584426914638118
lib210	chr16	q	325019	0.71175358008616
lib210	chr17	p	101582	0.558582796149139
lib210	chr17	q	337753	0.630758369306815
lib210	chr18	p	119137	0.76360166693935
lib210	chr18	q	403113	0.916636522106668
lib210	chr19	p	78491	0.344329472000632
lib210	chr19	q	151657	0.486014720081052
lib210	chr2	p	636997	0.79518821938419
lib210	chr2	q	1044505	0.866791655935575
lib210	chr20	p	166929	0.765823416742827
lib210	chr20	q	219840	0.531946030580893
lib210	chr21	q	233194	0.88390674271851
lib210	chr22	q	162503	0.494769625175347
lib210	chr3	p	677720	0.814345987257465
lib210	chr3	q	807445	0.893266778081242
lib210	chr4	p	313055	0.850526225624669
lib210	chr4	q	1083859	1.00664340287979
lib210	chr5	p	314716	0.92008572923251
lib210	chr5	q	957921	0.850258279348515
lib210	chr6	p	387313	1.0153710027572
lib210	chr6	q	835618	0.920995756963707
lib210	chr7	p	397067	0.832806380302546
lib210	chr7	q	650886	0.857738149047192
lib210	chr8	p	237186	0.769545257362337
lib210	chr8	q	766283	0.876251062076694
lib210	chr9	p	246303	0.960544184078924
lib210	chr9	q	487938	0.698666621794933
lib211	chr1	p	623691	-0.157016205578913
lib211	chr1	q	548696	-0.143898507513824
lib211	chr10	p	180700	-0.147935236880744
lib211	chr10	q	459900	-0.143042769539903
lib211	chr11	p	267023	-0.117763427125651
lib211	chr11	q	394501	-0.15162968177252
lib211	chr12	p	147919	-0.106727738322385
lib211	chr12	q	520527	-0.150182934633833
lib211	chr13	q	519044	-0.0995865295229874
lib211	chr14	q	491597	-0.134927874147628
lib211	chr15	q	376537	-0.160110445024602
lib211	chr16	p	89101	-0.178560427628592
lib211	chr16	q	244876	-0.138702666950874
lib211	chr17	p	76607	-0.233750101779228
lib211	chr17	q	253539	-0.188506638525196
lib211	chr18	p	88695	-0.142148242637577
lib211	chr18	q	294843	-0.0932824888630525
lib211	chr19	p	58743	-0.387374708570326
lib211	chr19	q	112869	-0.317263707688545
lib211	chr2	p	471314	-0.12888465133803
lib211	chr2	q	765122	-0.110608583696472
lib211	chr20	p	125394	-0.119771764297493
lib211	chr20	q	169230	-0.199433020623758
lib211	chr21	q	169759	-0.121749661375251
lib211	chr22	q	124364	-0.229595128182924
lib211	chr3	p	501349	-0.122070001310671
lib211	chr3	q	588495	-0.105940756362242
lib211	chr4	p	230506	-0.116045647996884
lib211	chr4	q	778901	-0.0725039167065798
lib211	chr5	p	228747	-0.10914112840197
lib211	chr5	q	702504	-0.120786575268839
lib211	chr6	p	290185	0.0818532796323894
lib211	chr6	q	608124	-0.0970778351349953
lib211	chr7	p	290684	-0.138506704988563
lib211	chr7	q	475322	-0.131034689691521
lib211	chr8	p	175908	-0.141472099066698
lib211	chr8	q	562304	-0.103101916698364
lib211	chr9	p	178319	-0.0882895827107244
lib211	chr9	q	363440	-0.174035995007959
lib212	chr1	p	958737	1.22576954116674
lib212	chr1	q	849616	1.28110796539716
lib212	chr10	p	275179	1.19920739949769
lib212	chr10	q	705057	1.2459479794668
lib212	chr11	p	414279	1.35218687695495
lib212	chr11	q	606546	1.24600845258903
lib212	chr12	p	229908	1.36716489049925
lib212	chr12	q	809780	1.30477207047641
lib212	chr13	q	825197	1.52567646196394
lib212	chr14	q	762057	1.32357257665915
lib212	chr15	q	573802	1.18827977799929
lib212	chr16	p	132190	1.0341419549214
lib212	chr16	q	371703	1.2071517987288
lib212	chr17	p	114608	0.971833179669256
lib212	chr17	q	382585	1.06690068330597
lib212	chr18	p	135779	1.25875605873947
lib212	chr18	q	462023	1.46613618901556
lib212	chr19	p	88735	0.723890826353929
lib212	chr19	q	171435	0.895606365549422
lib212	chr2	p	730566	1.31705572806406
lib212	chr2	q	1199296	1.40831623149273
lib212	chr20	p	190085	1.25954779406724
lib212	chr20	q	251404	0.988086089308883
lib212	chr21	q	266370	1.40985703612459
lib212	chr22	q	182676	0.877910509034294
lib212	chr3	p	777033	1.34163381276544
lib212	chr3	q	924917	1.42936592165806
lib212	chr4	p	362990	1.43521854787318
lib212	chr4	q	1243758	1.57247403285028
lib212	chr5	p	362771	1.49540353732176
lib212	chr5	q	1102662	1.40053489876762
lib212	chr6	p	443155	1.55208025955992
lib212	chr6	q	960802	1.48121503550857
lib212	chr7	p	455658	1.36776220012612
lib212	chr7	q	747299	1.40073418297964
lib212	chr8	p	270886	1.27056168922464
lib212	chr8	q	881541	1.42963285935806
lib212	chr9	p	283137	1.52880646587949
lib212	chr9	q	556283	1.17774950140259
lib213	chr1	p	1102576	1.81941494814414
lib213	chr1	q	975091	1.87529474988642
lib213	chr10	p	319628	1.8329899654053
lib213	chr10	q	808852	1.83402131530119
lib213	chr11	p	469582	1.9042367877672
lib213	chr11	q	694141	1.82336756211485
lib213	chr12	p	265254	2.00256974795975
lib213	chr12	q	920278	1.86058175319248
lib213	chr13	q	930790	2.08623407551037
lib213	chr14	q	868687	1.89859255399231
lib213	chr15	q	662877	1.79714530972491
lib213	chr16	p	149881	1.53203974437328
lib213	chr16	q	422275	1.74380844154423
lib213	chr17	p	132231	1.53092357647372
lib213	chr17	q	443354	1.65808404071618
lib213	chr18	p	154851	1.82621096562637
lib213	chr18	q	521909	2.02473977164171
lib213	chr19	p	101073	1.18103920491806
lib213	chr19	q	194574	1.37480249683128
lib213	chr2	p	834193	1.89502027104271
lib213	chr2	q	1361304	1.97508893427818
lib213	chr20	p	218194	1.85887835729976
lib213	chr20	q	290616	1.55474950278126
lib213	chr21	q	302674	1.98539656626126
lib213	chr22	q	213496	1.46326727503503
lib213	chr3	p	882149	1.89973181671353
lib213	chr3	q	1048171	1.99185199359365
lib213	chr4	p	405583	1.93394289115005
lib213	chr4	q	1394381	2.10547991142392
lib213	chr5	p	402989	1.97689623539134
lib213	chr5	q	1247958	1.95292151828192
lib213	chr6	p	516407	2.2561207036578
lib213	chr6	q	1083592	2.03072076477527
lib213	chr7	p	519373	1.94950188813382
lib213	chr7	q	843196	1.94082411552006
lib213	chr8	p	308044	1.82298805643947
lib213	chr8	q	994643	1.97266317426997
lib213	chr9	p	315827	2.0331365411377
lib213	chr9	q	641331	1.77391660572436
lib214	chr1	p	890605	0.944578425626562
lib214	chr1	q	798102	1.03716345042462
lib214	chr10	p	259387	0.974034858364865
lib214	chr10	q	656845	0.972792320068491
lib214	chr11	p	383160	1.04154837317456
lib214	chr11	q	566968	0.985140608113751
lib214	chr12	p	213592	1.0738568597652
lib214	chr12	q	754225	1.02532803598446
lib214	chr13	q	756797	1.16256393777602
lib214	chr14	q	710242	1.04415158701723
lib214	chr15	q	541400	0.966798319015589
lib214	chr16	p	124942	0.830153306572114
lib214	chr16	q	350981	0.987255434091818
lib214	chr17	p	108188	0.7681584167183
lib214	chr17	q	367848	0.923533684702169
lib214	chr18	p	126791	0.99133341281353
lib214	chr18	q	426995	1.13940262370433
lib214	chr19	p	84313	0.560046594710989
lib214	chr19	q	163065	0.722268208376287
lib214	chr2	p	680544	1.03806528764913
lib214	chr2	q	1109526	1.09426269383378
lib214	chr20	p	180506	1.05530760533039
lib214	chr20	q	239821	0.820696965615869
lib214	chr21	q	247885	1.11680810998487
lib214	chr22	q	174446	0.721600120189842
lib214	chr3	p	719439	1.03584690649631
lib214	chr3	q	856162	1.1155933067658
lib214	chr4	p	336631	1.12657921830177
lib214	chr4	q	1140078	1.20558418541321
lib214	chr5	p	334737	1.15977853613616
lib214	chr5	q	1018981	1.08239630783893
lib214	chr6	p	416910	1.29983402115894
lib214	chr6	q	883425	1.13494005535163
lib214	chr7	p	423650	1.07551823977533
lib214	chr7	q	690642	1.08164312373959
lib214	chr8	p	253700	1.0150581759313
lib214	chr8	q	808527	1.07907481959768
lib214	chr9	p	258462	1.14812905361286
lib214	chr9	q	523723	0.949511319238197
lib215	chr1	p	1186842	2.16719353298105
lib215	chr1	q	1054857	2.25302659329403
lib215	chr10	p	342198	2.1548076106287
lib215	chr10	q	870129	2.18119959749131
lib215	chr11	p	514204	2.34966598908114
lib215	chr11	q	755557	2.22817476652876
lib215	chr12	p	285066	2.35872436336199
lib215	chr12	q	1006541	2.29448834571123
lib215	chr13	q	1022574	2.57348436673938
lib215	chr14	q	945383	2.31218846678931
